match_uid,ha_status,ha_method,csv_home_name,csv_home_id,csv_away_name,csv_away_id,page_home_name,page_home_id,page_away_name,page_away_id,page_set1_tb_home,page_set1_tb_away,page_set2_tb_home,page_set2_tb_away,page_set3_tb_home,page_set3_tb_away,page_set1_home,page_set1_away,page_set2_home,page_set2_away,page_set3_home,page_set3_away,page_time_overall,page_time_set1,page_time_set2,page_time_set3,page_date_time,page_court_type,error
SUGOAaSg,correct,id_match,Sevcikova L.,ImrzsOJm,Yoruk I.,x4gMgxcQ,Sevcikova L.,ImrzsOJm,Yoruk I.,x4gMgxcQ,,,,,,,6,4,6,3,,,1:52,0:59,0:53,,"05:45 AM, March 05, 2025",CLAY,
SW7WUN5H,correct,id_match,Kalinina A.,zNoTPac0,Potapova A.,x81l09qG,Kalinina A.,zNoTPac0,Potapova A.,x81l09qG,4,7,,,,,6,7,,,,,1:03,1:03,,,"01:10 AM, December 10, 2019",HARD,
SWT1D0zn,correct,id_match,Podlinska M.,lh66YaOh,Vasilyeva A.,KtK3eh8B,Podlinska M.,lh66YaOh,Vasilyeva A.,KtK3eh8B,4,7,,,,,6,7,6,2,4,6,3:51,1:34,1:04,1:13,"04:00 AM, June 19, 2025",CLAY,
Sd77mJSk,correct,id_match,Cabaj Awad J.,EsKmIeoB,Veldman K.,GYmW0ooA,Cabaj Awad J.,EsKmIeoB,Veldman K.,GYmW0ooA,,,,,,,6,3,6,3,,,1:55,0:57,0:58,,"08:20 AM, September 18, 2024",HARD,
SdoqF1tf,correct,id_match,Giavara H.,SEevun8U,Xu M.,bPomvGIu,Giavara H.,SEevun8U,Xu M.,bPomvGIu,,,,,,,4,6,1,6,,,1:27,0:54,0:33,,"07:10 AM, August 18, 2024",HARD,
Sft1dOOI,correct,id_match,Pedone G.,SjItfRhp,Bouzas Maneiro J.,Gj20DdaG,Pedone G.,SjItfRhp,Bouzas Maneiro J.,Gj20DdaG,,,,,,,3,6,1,6,,,1:16,0:44,0:32,,"06:05 AM, August 10, 2023",CLAY,
SjKFeF1m,correct,id_match,Girard E.,zN95Jv7q,Mozgaleva A.,rDvggN9D,Girard E.,zN95Jv7q,Mozgaleva A.,rDvggN9D,7,5,8,6,,,7,6,7,6,,,2:53,1:14,1:39,,"07:25 AM, October 16, 2024",HARD,
SjrcO7U6,correct,id_match,Turini V.,pOW9ShaB,Mosimann L.,0r96dbqM,Turini V.,pOW9ShaB,Mosimann L.,0r96dbqM,,,,,,,6,3,6,1,,,1:17,0:38,0:39,,"10:45 AM, September 25, 2024",HARD,
SlkBHoiD,correct,id_match,Rus A.,84GyAaXB,Uchijima M.,K25VJT7h,Rus A.,84GyAaXB,Uchijima M.,K25VJT7h,,,,,,,6,1,5,7,4,6,2:19,0:32,1:00,0:47,"05:55 AM, April 10, 2024",CLAY,
SnOdvfQb,correct,id_match,Liu C.,8KHYNHRA,Parry D.,hQQLzcNT,Liu C.,8KHYNHRA,Parry D.,hQQLzcNT,1,7,,,,,6,7,7,5,6,1,3:02,1:10,1:11,0:41,"01:05 PM, November 04, 2020",CLAY,
SpZIx8y2,correct,id_match,Koller A.,pSohw4mS,Peyre L.,QBmcTqGO,Koller A.,pSohw4mS,Peyre L.,QBmcTqGO,,,,,,,6,4,6,3,,,1:43,0:47,0:56,,"04:10 AM, July 03, 2025",HARD,
St3Rn4mo,correct,id_match,Meliss V.,MHIzK4B7,Viviani M.,vq0gjzm3,Meliss V.,MHIzK4B7,Viviani M.,vq0gjzm3,,,,,,,6,3,6,2,,,1:34,0:52,0:42,,"08:55 AM, September 04, 2024",CLAY,
SvU3LrLc,correct,id_match,Walker B.,WvT9lj9B,Chan J.,zDsZqLCm,Walker B.,WvT9lj9B,Chan J.,zDsZqLCm,,,,,,,6,1,3,6,3,6,1:59,0:29,0:47,0:43,"03:55 PM, June 05, 2025",HARD,
SxetYR8L,correct,id_match,Squarcialupi G.,6JHeJHhF,Kostic T.,8jmUA2kT,Squarcialupi G.,6JHeJHhF,Kostic T.,8jmUA2kT,,,,,,,2,6,4,6,,,1:36,0:42,0:54,,"03:00 AM, February 21, 2025",HARD,
SzKHlWpd,correct,id_match,Charaeva A.,nBSQPTfR,Zakharova A.,pQGynuhR,Charaeva A.,nBSQPTfR,Zakharova A.,pQGynuhR,,,,,,,3,6,1,6,,,1:11,0:36,0:35,,"07:30 AM, October 27, 2024",HARD,
U1PWdIi3,correct,id_match,Zanolini C.,O4m9mvB8,Efremova K.,0pjHC7n8,Zanolini C.,O4m9mvB8,Efremova K.,0pjHC7n8,,,,,,,3,6,2,6,,,1:18,0:38,0:40,,"04:30 AM, November 01, 2024",HARD,
U3KnK47s,correct,id_match,Lazarenko K.,ELPIxXJo,De Zeeuw J.,88E7vtLt,Lazarenko K.,ELPIxXJo,De Zeeuw J.,88E7vtLt,,,,,,,3,6,0,6,,,1:06,0:35,0:31,,"03:00 AM, November 23, 2024",HARD,
U3lkTqj6,correct,id_match,Avanesyan E.,bigXsmFf,Kraus S.,6oA7gaee,Avanesyan E.,bigXsmFf,Kraus S.,6oA7gaee,,,,,,,6,1,6,1,,,0:59,0:25,0:34,,"08:35 AM, May 06, 2023",CLAY,
U5e4t3Ns,correct,id_match,Courtois M.,GCpQ9qrH,Ciocan M.,ABHplFpO,Courtois M.,GCpQ9qrH,Ciocan M.,ABHplFpO,,,,,,,2,6,3,6,,,1:19,0:40,0:39,,"08:35 AM, June 10, 2025",HARD,
U7fGQMlQ,correct,id_match,Hontama M.,S0E8uMT2,Todoni A. A.,zXTgcZem,Hontama M.,S0E8uMT2,Todoni A. A.,zXTgcZem,,,,,,,3,6,6,3,3,6,2:19,0:46,0:50,0:43,"06:40 AM, May 16, 2024",CLAY,
U9uCSule,correct,id_match,Kudermetova P.,8O9jYpK8,Yamaguchi M.,jViJUf2q,Kudermetova P.,8O9jYpK8,Yamaguchi M.,jViJUf2q,,,,,,,0,6,6,1,6,3,1:38,0:28,0:33,0:37,"04:35 AM, December 06, 2024",HARD,
UBrcQLFN,correct,id_match,Ebeling Koning L.,OELmvom0,Brockmann T. J.,CGgKr3Jn,Ebeling Koning L.,OELmvom0,Brockmann T. J.,CGgKr3Jn,,,5,7,,,4,6,6,7,,,1:49,0:46,1:03,,"05:10 AM, May 10, 2025",CLAY,
UDmsRxXA,correct,id_match,Toma M.,6VsLBptb,Kan V.,82YtEZsp,Toma M.,6VsLBptb,Kan V.,82YtEZsp,,,,,,,2,6,7,5,2,6,2:02,0:33,0:50,0:39,"05:45 AM, May 15, 2025",CLAY,
UFxy7PEr,correct,id_match,Milovanovic E.,zRaGvw2M,Tichackova E.,xI9rCXEU,Milovanovic E.,zRaGvw2M,Tichackova E.,xI9rCXEU,,,5,7,,,4,6,6,7,,,1:54,0:42,1:12,,"04:15 AM, February 13, 2025",HARD,
UHXcjIiM,correct,id_match,Iamachkine A.,6LUnMMAm,Zhiyenbayeva S.,dpoPf0xc,Iamachkine A.,6LUnMMAm,Zhiyenbayeva S.,dpoPf0xc,,,,,,,2,6,4,6,,,1:35,0:35,1:00,,"03:30 AM, September 26, 2024",HARD,
UJx86Pn9,correct,id_match,Fruhvirtova L.,WrhNf3At,Jakupovic D.,OhCrR0NO,Fruhvirtova L.,WrhNf3At,Jakupovic D.,OhCrR0NO,,,,,,,5,7,6,2,6,2,2:14,0:52,0:35,0:47,"02:50 AM, January 24, 2025",HARD,
ULHNW5IU,correct,id_match,Ivanova I.,2ewQiEWd,Pozarenko A.,Wh4QBwyn,Ivanova I.,2ewQiEWd,Pozarenko A.,Wh4QBwyn,5,7,,,,,6,7,2,6,,,1:44,1:02,0:42,,"05:00 AM, December 18, 2024",CLAY,
ULuqTjVG,correct,id_match,Dang Y.,S0EgLKBP,Hosogi S.,IoDGphLi,Dang Y.,S0EgLKBP,Hosogi S.,IoDGphLi,,,,,7,4,6,2,1,6,7,6,2:19,0:31,0:30,1:18,"12:05 AM, September 25, 2025",HARD,
UNjfrxth,correct,id_match,Cross K.,bNv93cUs,Ma Y.,bw2fEE7H,Cross K.,bNv93cUs,Ma Y.,bw2fEE7H,,,,,,,6,4,6,1,,,1:24,0:43,0:41,,"01:40 PM, July 22, 2025",HARD,
UPiGqs9j,correct,id_match,Giavara H.,SEevun8U,Chung K.,2yDJErOB,Giavara H.,SEevun8U,Chung K.,2yDJErOB,6,8,,,,,6,7,6,2,6,1,2:27,0:59,0:43,0:45,"01:00 PM, June 26, 2025",HARD,
UROOJskl,correct,id_match,Patil S.,0QmfDt2F,Lakshmi Prabha A.,0dxI2UWd,Patil S.,0QmfDt2F,Lakshmi Prabha A.,0dxI2UWd,,,,,,,6,1,3,6,1,6,1:47,0:25,0:41,0:41,"10:30 PM, December 23, 2024",CLAY,
UTRE4nw2,correct,id_match,Jorge F.,vyOa8QgA,Rosatello C.,tQUXZxHO,Jorge F.,vyOa8QgA,Rosatello C.,tQUXZxHO,7,5,7,5,,,7,6,7,6,,,2:11,1:08,1:03,,"11:30 AM, September 20, 2024",HARD,
UXBy5gWN,correct,id_match,Leclercq M.,SMqlAUwp,Popovski D.,v9fxjIxn,Leclercq M.,SMqlAUwp,Popovski D.,v9fxjIxn,,,,,,,6,2,6,1,,,1:13,0:37,0:36,,"04:50 AM, July 24, 2024",CLAY,
UZQIyj0e,correct,id_match,Kockinis A.,WGhVy90e,Rogozinska Dzik S.,t0r5YsgE,Kockinis A.,WGhVy90e,Rogozinska Dzik S.,t0r5YsgE,,,,,,,0,6,1,6,,,1:08,0:33,0:35,,"05:30 PM, July 03, 2025",HARD,
UZxgZqMc,correct,id_match,Jakupovic D.,OhCrR0NO,Ovcharenko E.,Usf6aad2,Jakupovic D.,OhCrR0NO,Ovcharenko E.,Usf6aad2,10,8,,,,,7,6,2,6,6,0,2:04,1:01,0:30,0:33,"06:10 AM, September 23, 2025",CLAY,
Uahfkb6C,correct,id_match,Mincheva V.,QBXMWiN2,Szostak M.,fVx4UfUB,Mincheva V.,QBXMWiN2,Szostak M.,fVx4UfUB,,,7,3,,,6,4,7,6,,,2:07,1:02,1:05,,"10:00 AM, June 11, 2025",HARD,
UcZge1LN,correct,id_match,Yamaguchi K.,lIGqhBNe,Yoshimoto N.,UHg3VwOu,Yamaguchi K.,lIGqhBNe,Yoshimoto N.,UHg3VwOu,,,,,,,1,6,6,4,3,6,2:08,0:35,0:45,0:48,"09:00 PM, June 20, 2025",HARD,
Ug9wZLlR,correct,id_match,Naito Y.,YgiiwIrA,Giovannini L.,ruSbIQqA,Naito Y.,YgiiwIrA,Giovannini L.,ruSbIQqA,,,,,,,3,6,2,6,,,1:44,0:54,0:50,,"06:15 AM, February 22, 2025",CLAY,
UgwdXEd2,correct,id_match,Vargova N.,E3Ctz6VK,Fita Boluda A.,MH2AijkO,Vargova N.,E3Ctz6VK,Fita Boluda A.,MH2AijkO,,,,,,,3,6,4,6,,,2:06,0:53,1:13,,"03:00 AM, February 16, 2025",CLAY,
UiSLAGKI,correct,id_match,Shymanovich I.,l21IOgts,Baptiste H.,Cjagsdf4,Shymanovich I.,l21IOgts,Baptiste H.,Cjagsdf4,,,,,,,6,4,6,3,,,1:05,0:36,0:29,,"02:10 PM, February 07, 2024",HARD,
UkFi2YBs,correct,id_match,Desai Z.,nZjzeGD7,Hosogi S.,IoDGphLi,Desai Z.,nZjzeGD7,Hosogi S.,IoDGphLi,,,,,,,1,6,4,6,,,1:22,0:33,0:49,,"04:00 AM, November 30, 2024",HARD,
UkyT3CYA,correct,id_match,Tsutsumi K.,vwByeqik,Lee E.,ncLLz3yC,Tsutsumi K.,vwByeqik,Lee E.,ncLLz3yC,,,,,,,1,6,0,6,,,1:10,0:34,0:36,,"10:45 PM, July 24, 2024",HARD,
UokfJPik,correct,id_match,Nguyen Tan L.,lAytYx4i,Ganz F.,0p7oZikS,Nguyen Tan L.,lAytYx4i,Ganz F.,0p7oZikS,,,7,3,,,4,6,7,6,2,6,,,,,"04:00 AM, September 16, 2023",CLAY,
UqYYI9yi,correct,id_match,Hoste Ferrer C.,IgaJbbEr,Hertel A.,0tXZkkun,Hoste Ferrer C.,IgaJbbEr,Hertel A.,0tXZkkun,,,,,,,4,6,5,7,,,1:38,0:39,0:59,,"10:50 AM, June 11, 2025",CLAY,
UqrDZuNj,correct,id_match,Svendsen J. C.,Y3DpoZ8a,Abbagnato A.,UcSf4KWB,Svendsen J. C.,Y3DpoZ8a,Abbagnato A.,UcSf4KWB,,,,,,,4,6,2,6,,,1:15,0:41,0:34,,"07:15 AM, February 20, 2025",HARD,
Usq3qCCj,correct,id_match,Masic M.,Krcsn63n,Burdina E.,f5F1lPPQ,Masic M.,Krcsn63n,Burdina E.,f5F1lPPQ,,,,,,,6,3,1,6,1,6,1:46,0:42,0:29,0:35,"08:05 AM, July 23, 2024",CLAY,
Uwie9OL8,correct,id_match,Slavikova E.,80AX778d,Ignatjeva M.,Ioch6k7N,Slavikova E.,80AX778d,Ignatjeva M.,Ioch6k7N,,,,,,,1,6,1,6,,,1:15,0:38,0:37,,"05:15 AM, August 22, 2024",CLAY,
Uy0F4C67,correct,id_match,Jeanjean L.,EDBO32wT,Jimenez Kasintseva V.,hU5bke4O,Jeanjean L.,EDBO32wT,Jimenez Kasintseva V.,hU5bke4O,,,,,,,2,6,3,6,,,1:21,0:39,0:42,,"02:00 PM, June 13, 2024",CLAY,
W04nx9jn,correct,id_match,Stojanovic N.,hrCHnAGi,Carle M. L.,bHSsQ9ek,Stojanovic N.,hrCHnAGi,Carle M. L.,bHSsQ9ek,,,2,7,,,6,3,6,7,2,6,2:39,0:47,1:09,0:43,"05:00 AM, October 08, 2024",HARD,
W2RbfzvC,correct,id_match,Parreira M. d. C.,r3lBGVbt,Korneeva A.,OlQsiYlU,Parreira M. d. C.,r3lBGVbt,Korneeva A.,OlQsiYlU,,,,,,,1,6,0,6,,,0:48,0:24,0:24,,"05:10 AM, September 17, 2024",HARD,
W4bsBpgT,correct,id_match,Suvirdjonkova D.,UXrogWoa,Lee C. Y.,2u6bse60,Suvirdjonkova D.,UXrogWoa,Lee C. Y.,2u6bse60,,,,,,,5,7,4,6,,,2:26,1:08,1:18,,"03:15 AM, February 05, 2025",HARD,
W6a4aTVF,correct,id_match,Li Ji.,S2MBpQuL,Sidorova K.,rqQcVVKE,Li Ji.,S2MBpQuL,Sidorova K.,rqQcVVKE,,,,,,,0,6,1,6,,,1:07,0:33,0:34,,"10:10 PM, June 03, 2025",HARD,
W8CcSgpM,correct,id_match,Noel C.,hCtV87Oh,Gennaro C.,Kx3weLNI,Noel C.,hCtV87Oh,Gennaro C.,Kx3weLNI,8,6,,,,,7,6,0,6,6,3,,,,,"06:30 AM, March 14, 2023",CLAY,
WA1LyQJM,correct,id_match,Zolotareva A.,6RyhIQeJ,Zhabrailova M.,tW8EBIc5,Zolotareva A.,6RyhIQeJ,Zhabrailova M.,tW8EBIc5,,,7,4,,,6,1,7,6,,,1:52,0:28,1:24,,"04:45 AM, June 11, 2025",CLAY,
WAVg0cgf,correct,id_match,Zucchini A.,zaQEb7pT,Gureva A.,dbEA1Zyq,Zucchini A.,zaQEb7pT,Gureva A.,dbEA1Zyq,,,,,,,2,6,6,2,6,3,1:54,0:34,0:33,0:47,"06:55 AM, April 15, 2025",HARD,
WER0T28j,correct,id_match,Pospelova A.,2FU8uCXa,Lindh E.,UT7m50wd,Pospelova A.,2FU8uCXa,Lindh E.,UT7m50wd,,,12,10,,,4,6,7,6,2,6,,,,,"04:00 AM, March 09, 2023",HARD,
WID3tN0d,correct,id_match,Battesti A.,hM1Rj0mb,Brun L.,SGwxvFTi,Battesti A.,hM1Rj0mb,Brun L.,SGwxvFTi,11,9,,,,,7,6,6,4,,,,,,,"11:30 AM, March 08, 2023",CLAY,
WM3iNdo9,correct,id_match,Liu K.,AsKTnUUn,Grechkina A.,UHsuU2kQ,Liu K.,AsKTnUUn,Grechkina A.,UHsuU2kQ,,,,,,,2,6,4,6,,,1:13,0:32,0:41,,"04:50 AM, June 25, 2025",HARD,
WO4bBQGc,correct,id_match,Shinikova I.,O48DAOcN,Perelygina E.,0jsjlS31,Shinikova I.,O48DAOcN,Perelygina E.,0jsjlS31,,,,,,,6,0,6,4,,,1:22,0:20,1:02,,"02:40 AM, February 28, 2025",HARD,
WOh9ZUQq,correct,id_match,Van den Broek I. L.,jgkwgMP1,Zelnickova R.,2yKQRdij,Van den Broek I. L.,jgkwgMP1,Zelnickova R.,2yKQRdij,,,,,,,7,5,3,6,6,2,2:12,0:55,0:38,0:39,"04:30 AM, March 27, 2025",HARD,
WQq9MaAt,correct,id_match,Nolte F.,UBpAEN9l,Bougrat M.,hSmMV1jB,Nolte F.,UBpAEN9l,Bougrat M.,hSmMV1jB,,,,,,,2,6,4,6,,,1:31,0:41,0:50,,"06:40 AM, January 07, 2025",HARD,
WSSOdjqQ,correct,id_match,Kumhom L.,tUgjMPE6,Desvignes E. M.,U7GWif8L,Kumhom L.,tUgjMPE6,Desvignes E. M.,U7GWif8L,,,,,,,4,6,3,6,,,1:26,0:41,0:45,,"11:10 PM, March 25, 2025",HARD,
WUN5lcSF,correct,id_match,Senic N.,GpAVHzWB,Van De Peer V.,OpJWWI6p,Senic N.,GpAVHzWB,Van De Peer V.,OpJWWI6p,7,4,,,,,7,6,6,0,,,1:48,1:18,0:30,,"03:15 AM, December 11, 2024",CLAY,
WUmkerAa,correct,id_match,Yashina E.,tY0RrqkF,Buchnik M.,QsbKz3qh,Yashina E.,tY0RrqkF,Buchnik M.,QsbKz3qh,,,,,,,6,4,6,2,,,1:45,0:56,0:49,,"02:00 AM, August 07, 2024",HARD,
WWxDUNc0,correct,id_match,Ferro F.,WfnqI5WD,Leonard M.,6ukvX7TR,Ferro F.,WfnqI5WD,Leonard M.,6ukvX7TR,7,4,,,,,7,6,6,3,,,,,,,"04:00 AM, February 04, 2023",HARD,
Wb9VwT6E,correct,id_match,Rassil R.,xt0Q1xuF,Alhussein L.,CvDob5Zt,Rassil R.,xt0Q1xuF,Alhussein L.,CvDob5Zt,,,,,,,0,6,1,6,,,1:15,0:36,0:39,,"04:10 AM, August 21, 2024",HARD,
WbPbAsHr,correct,id_match,Berezina P.,Y7qLetBc,Kroitor K.,00nLQLBN,Berezina P.,Y7qLetBc,Kroitor K.,00nLQLBN,7,5,,,,,7,6,3,6,1,6,2:40,1:03,1:00,0:37,"02:10 AM, October 10, 2024",CLAY,
Wdjwjjro,correct,id_match,Vanlangendonck E.,KMqS6eur,Turini V.,pOW9ShaB,Vanlangendonck E.,KMqS6eur,Turini V.,pOW9ShaB,,,,,,,6,2,5,7,6,1,2:27,0:41,1:06,0:40,"06:00 AM, September 20, 2024",HARD,
WfqbI6ac,correct,id_match,Ibragimova A.,dhN0o6oN,Back D.,WWkxyOw9,Ibragimova A.,dhN0o6oN,Back D.,WWkxyOw9,3,7,,,,,6,7,7,5,7,5,,,,,"06:30 AM, March 01, 2023",HARD,
WhOzEuCN,correct,id_match,McPhee K.,KOdtaxYI,Mettraux M.,p8RAnUhh,McPhee K.,KOdtaxYI,Mettraux M.,p8RAnUhh,,,,,,,6,1,6,2,,,1:23,0:32,0:51,,"10:45 AM, December 07, 2024",CLAY,
WjNPgPuo,correct,id_match,Hou Y.,I5fDV7JS,Grechkina A.,UHsuU2kQ,Hou Y.,I5fDV7JS,Grechkina A.,UHsuU2kQ,,,,,,,1,6,5,7,,,1:48,0:31,1:17,,"10:00 PM, June 03, 2025",HARD,
WjqVIrUq,correct,id_match,Ceschi G.,Kp2uI09H,Van De Peer V.,OpJWWI6p,Ceschi G.,Kp2uI09H,Van De Peer V.,OpJWWI6p,,,,,,,4,6,4,6,,,1:32,0:53,0:39,,"06:40 AM, March 07, 2025",HARD,
WlfJkwy8,correct,id_match,Poling L.,CQBoXn05,Turini V.,pOW9ShaB,Poling L.,CQBoXn05,Turini V.,pOW9ShaB,,,9,7,,,6,0,7,6,,,1:39,0:32,1:07,,"04:30 AM, October 23, 2024",HARD,
WneIrRhm,correct,id_match,Vargova N.,E3Ctz6VK,Weckerle M.,8YoQIJ7e,Vargova N.,E3Ctz6VK,Weckerle M.,8YoQIJ7e,,,,,,,3,6,6,4,6,4,3:02,0:46,1:02,1:14,"06:00 AM, October 05, 2024",HARD,
Wpv7mz4b,correct,id_match,Nugroho P. M.,UopBzI6j,Lu J.,dWQsxnQ8,Nugroho P. M.,UopBzI6j,Lu J.,dWQsxnQ8,,,,,,,6,1,3,6,3,6,2:01,0:26,0:40,0:55,"10:15 PM, April 11, 2025",HARD,
WrTmZCbb,correct,id_match,Schoofs B.,YF2Vi2Bb,Frech M.,W6pL8zuB,Schoofs B.,YF2Vi2Bb,Frech M.,W6pL8zuB,,,,,,,2,6,4,6,,,1:08,0:30,0:38,,"01:35 AM, December 06, 2022",HARD,
WtjK6rAC,correct,id_match,Claeys L.,xbPIE6Fc,Ivanov V.,AcsrBtL8,Claeys L.,xbPIE6Fc,Ivanov V.,AcsrBtL8,8,6,,,,,7,6,2,6,2,6,3:03,1:17,1:02,0:44,"05:10 AM, June 25, 2025",CLAY,
WvVZiGN7,correct,id_match,Teixido Garcia M.,IHvIFAbB,Vig S.,MPx2k2H0,Teixido Garcia M.,IHvIFAbB,Vig S.,MPx2k2H0,,,,,,,6,4,0,6,6,2,2:26,0:50,0:41,0:55,"04:45 AM, August 28, 2024",HARD,
Wx2FdtPj,correct,id_match,Kroitor K.,00nLQLBN,Korneeva A.,fNXTgKuA,Kroitor K.,00nLQLBN,Korneeva A.,fNXTgKuA,,,,,,,6,0,6,0,,,0:35,0:15,0:20,,"04:10 AM, October 15, 2024",CLAY,
WzuNigPC,correct,id_match,Ishii S.,GKr3Pq9i,Inoue H.,xUr2qOCl,Ishii S.,GKr3Pq9i,Inoue H.,xUr2qOCl,,,,,,,4,6,1,6,,,1:41,1:02,0:39,,"03:50 AM, September 05, 2024",HARD,
Y1xGY0wQ,correct,id_match,Visscher S. J.,6ornLmvN,Zaar L.,Acy373ml,Visscher S. J.,6ornLmvN,Zaar L.,Acy373ml,,,,,,,6,3,1,6,4,6,2:12,0:40,0:32,1:00,"06:10 AM, November 03, 2024",HARD,
Y5OfNUnI,correct,id_match,Nitture A. D.,rwS3wvlH,Adkar V.,riKJvzYF,Nitture A. D.,rwS3wvlH,Adkar V.,riKJvzYF,,,,,,,7,5,3,6,6,2,2:00,0:49,0:42,0:29,"12:25 AM, October 19, 2024",HARD,
Y7aJ2anL,correct,id_match,Vig S.,MPx2k2H0,Vladson L.,AZVDQx3e,Vig S.,MPx2k2H0,Vladson L.,AZVDQx3e,,,,,,,2,6,2,6,,,1:15,0:35,0:40,,"03:30 AM, August 06, 2024",HARD,
Y7u148m1,correct,id_match,Mushika Mio,jmprHrS3,Zhang Y.,QyYuXHuR,Mushika Mio,jmprHrS3,Zhang Y.,QyYuXHuR,,,7,3,,,6,1,7,6,,,1:20,0:23,0:57,,"10:10 PM, July 26, 2024",HARD,
Y9nKrhat,correct,id_match,Zelnickova R.,2yKQRdij,Dadaciu S.,ADFbEgCe,Zelnickova R.,2yKQRdij,Dadaciu S.,ADFbEgCe,,,7,2,,,6,3,7,6,,,,,,,"02:30 AM, February 08, 2023",HARD,
YDK1P3zi,correct,id_match,Tjen J.,ngVYO2lo,Sidorova K.,rqQcVVKE,Tjen J.,ngVYO2lo,Sidorova K.,rqQcVVKE,7,4,,,,,7,6,6,3,,,1:57,1:17,0:40,,"10:10 PM, June 05, 2025",HARD,
YDU1WKfE,correct,id_match,Juric N.,p47Z73Ru,Ce G.,IifpT34I,Juric N.,p47Z73Ru,Ce G.,IifpT34I,,,,,,,2,6,0,6,,,1:22,0:42,0:40,,"06:55 AM, July 25, 2024",CLAY,
YFL0WUq2,correct,id_match,Steiner V.,lKJlbBkl,Brockmann T. J.,CGgKr3Jn,Steiner V.,lKJlbBkl,Brockmann T. J.,CGgKr3Jn,,,,,,,4,6,0,6,,,1:16,0:47,0:29,,"05:35 AM, June 01, 2025",CLAY,
YJyXoR8r,correct,id_match,Giordano M.,SlOYGNc2,Yakovleva D.,IDrPmP5D,Giordano M.,SlOYGNc2,Yakovleva D.,IDrPmP5D,,,,,,,2,6,6,3,2,6,2:55,0:54,0:55,1:06,"05:55 AM, September 18, 2024",HARD,
YLUMviQk,correct,id_match,Ignatjeva M.,Ioch6k7N,Sukhotina A.,dMPKD49m,Ignatjeva M.,Ioch6k7N,Sukhotina A.,dMPKD49m,,,,,,,5,7,1,6,,,1:57,1:09,0:48,,"07:30 AM, November 13, 2024",CLAY,
YN77A14C,correct,id_match,Vojcinakova I.,UuoUNkrC,Olyanovskaya V.,CniXAFiE,Vojcinakova I.,UuoUNkrC,Olyanovskaya V.,CniXAFiE,,,,,,,3,6,6,1,2,6,2:22,0:50,0:48,0:44,"06:30 AM, August 20, 2024",CLAY,
YPYCCxj6,correct,id_match,Chang H.,ncuzeEss,Rodriguez-Rizo A.,EZSNoIdG,Chang H.,ncuzeEss,Rodriguez-Rizo A.,EZSNoIdG,,,,,,,6,1,6,2,,,0:55,0:26,0:29,,"02:10 PM, February 07, 2024",HARD,
YPvS26hm,correct,id_match,Wu Ho C.,Q1PY9KEB,Zhao X.,dtR0U1Jh,Wu Ho C.,Q1PY9KEB,Zhao X.,dtR0U1Jh,,,,,,,6,3,6,4,,,1:38,0:41,0:57,,"09:00 PM, March 04, 2025",HARD,
YTO8V5eF,correct,id_match,Rodionova Ar.,8hvtJI4d,Tikhonova A.,YDVzHVuJ,Rodionova Ar.,8hvtJI4d,Tikhonova A.,YDVzHVuJ,,,,,4,7,7,5,3,6,6,7,3:06,1:11,0:40,1:15,"01:40 AM, December 05, 2023",HARD,
YV3sZfL0,correct,id_match,Haavisto E.,Em9BJn0j,Samardzic A. E.,Es4qfOp3,Haavisto E.,Em9BJn0j,Samardzic A. E.,Es4qfOp3,,,,,,,6,1,6,1,,,1:08,0:33,0:35,,"07:45 AM, August 06, 2024",HARD,
YVqJknQQ,correct,id_match,Sawant M.,OfVshBKe,Inisan E.,44gErcLu,Sawant M.,OfVshBKe,Inisan E.,44gErcLu,,,,,,,3,6,3,6,,,1:30,0:43,0:47,,"04:30 AM, July 01, 2025",CLAY,
YXfwnR2n,correct,id_match,Shibahara E.,hfzer6K1,Hontama M.,S0E8uMT2,Shibahara E.,hfzer6K1,Hontama M.,S0E8uMT2,,,,,,,3,6,7,5,6,3,2:18,0:42,0:48,0:48,"01:55 AM, April 27, 2024",HARD,
YZswsTPj,correct,id_match,Bougrat M.,hSmMV1jB,Guerrero Alvarez E.,WUf6std4,Bougrat M.,hSmMV1jB,Guerrero Alvarez E.,WUf6std4,,,,,,,1,6,1,6,,,0:56,0:27,0:29,,"08:55 AM, March 05, 2025",HARD,
YaNS5od7,correct,id_match,Fruhvirtova L.,WrhNf3At,Chong E.,SxUqLqIe,Fruhvirtova L.,WrhNf3At,Chong E.,SxUqLqIe,,,,,,,6,2,6,3,,,1:34,0:36,0:58,,"01:05 AM, November 15, 2023",HARD,
YegLV69F,correct,id_match,Weckerle M.,8YoQIJ7e,Gillan A.,OrnMT3iM,Weckerle M.,8YoQIJ7e,Gillan A.,OrnMT3iM,,,,,,,6,3,3,6,3,6,2:29,0:46,0:45,0:58,"05:10 AM, May 24, 2025",HARD,
YgSBX8nA,correct,id_match,Arifullina A.,hlIaPzMK,Petretic L.,WGmammr5,Arifullina A.,hlIaPzMK,Petretic L.,WGmammr5,,,,,2,7,4,6,6,2,6,7,2:59,0:59,0:54,1:06,"05:00 AM, May 10, 2025",HARD,
YgxkRnQI,correct,id_match,Cho I-H.,dC2prZE5,Cho T.,dAkZSGND,Cho I-H.,dC2prZE5,Cho T.,dAkZSGND,,,,,,,5,1,,,,,0:40,0:40,,,"11:10 PM, October 18, 2023",HARD,
